year,month,province,soil
2023,3,Nonthaburi,77.00312500000001
2023,4,Nonthaburi,59.1125
2023,5,Nonthaburi,48.265625
2023,6,Nonthaburi,43.150000000000006
2023,7,Nonthaburi,41.33125
2023,8,Nonthaburi,35.859375
2023,9,Nonthaburi,151.49062500000002
2023,10,Nonthaburi,205.025
2023,11,Nonthaburi,171.8625
2023,12,Nonthaburi,124.646875
2023,1,Pathum Thani,154.97260273972603
2023,2,Pathum Thani,116.15753424657534
2023,3,Pathum Thani,79.47671232876712
2023,4,Pathum Thani,61.19315068493151
2023,5,Pathum Thani,50.07808219178082
2023,6,Pathum Thani,44.62465753424658
2023,7,Pathum Thani,42.12602739726028
2023,8,Pathum Thani,38.782191780821925
2023,9,Pathum Thani,159.23972602739727
2023,10,Pathum Thani,197.56712328767125
2023,11,Pathum Thani,168.36301369863014
2023,12,Pathum Thani,123.69589041095892
2023,1,Pattani,216.69340659340665
2023,2,Pattani,174.0824175824176
2023,3,Pattani,102.56593406593409
2023,4,Pattani,68.91758241758242
2023,5,Pattani,62.03076923076923
2023,6,Pattani,70.9021978021978
2023,7,Pattani,70.25494505494507
2023,8,Pattani,94.01538461538463
2023,9,Pattani,132.62857142857143
2023,10,Pattani,202.3835164835165
2023,11,Pattani,216.69340659340665
2023,12,Pattani,216.69340659340665
2023,1,Phangnga,273.9502538071066
2023,2,Phangnga,220.94771573604064
2023,3,Phangnga,157.06243654822336
2023,4,Phangnga,116.06548223350256
2023,5,Phangnga,202.28274111675128
2023,6,Phangnga,308.8548223350254
2023,7,Phangnga,331.20406091370563
2023,8,Phangnga,332.51269035533
2023,9,Phangnga,332.51269035533
2023,10,Phangnga,332.51269035533
2023,11,Phangnga,332.51269035533
2023,12,Phangnga,289.8335025380711
2023,1,Phatthalung,200.3188888888889
2023,2,Phatthalung,156.4977777777778
2023,3,Phatthalung,85.605
2023,4,Phatthalung,56.60944444444445
2023,5,Phatthalung,47.09666666666666
2023,6,Phatthalung,38.28833333333333
2023,7,Phatthalung,39.28666666666667
2023,8,Phatthalung,41.15166666666667
2023,9,Phatthalung,113.00722222222224
2023,10,Phatthalung,183.7277777777778
2023,11,Phatthalung,200.3188888888889
2023,12,Phatthalung,200.3188888888889
2023,1,Phayao,114.54196721311476
2023,2,Phayao,87.77147540983607
2023,3,Phayao,68.49213114754099
2023,4,Phayao,55.94590163934426
2023,5,Phayao,47.59934426229509
2023,6,Phayao,42.58754098360656
2023,7,Phayao,44.83508196721312
2023,8,Phayao,107.94229508196722
2023,9,Phayao,226.66524590163937
2023,10,Phayao,279.1777049180328
2023,11,Phayao,235.3232786885246
2023,12,Phayao,194.17409836065576
2023,1,Phetchabun,55.5728476821192
2023,2,Phetchabun,41.19221854304636
2023,3,Phetchabun,32.649172185430466
2023,4,Phetchabun,27.234768211920528
2023,5,Phetchabun,23.52897350993377
2023,6,Phetchabun,35.7157284768212
2023,7,Phetchabun,35.41854304635762
2023,8,Phetchabun,46.40480132450331
2023,9,Phetchabun,183.58509933774835
2023,10,Phetchabun,180.8299668874172
2023,11,Phetchabun,112.79735099337748
2023,12,Phetchabun,75.31456953642385
2023,1,Phetchaburi,188.02214765100672
2023,2,Phetchaburi,145.5771812080537
2023,3,Phetchaburi,99.48187919463088
2023,4,Phetchaburi,76.1258389261745
2023,5,Phetchaburi,61.93288590604027
2023,6,Phetchaburi,59.12516778523489
2023,7,Phetchaburi,77.07483221476511
2023,8,Phetchaburi,70.58624161073826
2023,9,Phetchaburi,157.2808724832215
2023,10,Phetchaburi,249.2476510067114
2023,11,Phetchaburi,223.57751677852352
2023,12,Phetchaburi,179.3520134228188
2023,1,Phichit,70.14953271028037
2023,2,Phichit,51.5766355140187
2023,3,Phichit,41.04299065420561
2023,4,Phichit,34.25747663551402
2023,5,Phichit,29.471495327102808
2023,6,Phichit,26.27009345794393
2023,7,Phichit,23.55654205607477
2023,8,Phichit,21.255140186915888
2023,9,Phichit,199.21121495327105
2023,10,Phichit,225.2644859813084
2023,11,Phichit,159.63411214953274
2023,12,Phichit,107.10420560747664
2023,1,Phitsanulok,135.81925343811395
2023,2,Phitsanulok,100.56031434184676
2023,3,Phitsanulok,71.74872298624754
2023,4,Phitsanulok,56.29567779960707
2023,5,Phitsanulok,46.92927308447937
2023,6,Phitsanulok,49.714145383104125
2023,7,Phitsanulok,60.78231827111984
2023,8,Phitsanulok,81.76090373280944
2023,9,Phitsanulok,251.26129666011784
2023,10,Phitsanulok,268.83752455795684
2023,11,Phitsanulok,208.0956777996071
2023,12,Phitsanulok,158.38644400785856
2023,1,Phra Nakhon Si Ayutthaya,119.25409836065572
2023,2,Phra Nakhon Si Ayutthaya,85.28934426229509
2023,3,Phra Nakhon Si Ayutthaya,62.7516393442623
2023,4,Phra Nakhon Si Ayutthaya,50.13196721311476
2023,5,Phra Nakhon Si Ayutthaya,41.959836065573775
2023,6,Phra Nakhon Si Ayutthaya,36.312295081967214
2023,7,Phra Nakhon Si Ayutthaya,32.355737704918035
2023,8,Phra Nakhon Si Ayutthaya,28.999180327868853
2023,9,Phra Nakhon Si Ayutthaya,136.69590163934427
2023,10,Phra Nakhon Si Ayutthaya,174.02459016393442
2023,11,Phra Nakhon Si Ayutthaya,143.99344262295082
2023,12,Phra Nakhon Si Ayutthaya,102.25
2023,1,Phrae,50.00807453416149
2023,2,Phrae,39.103105590062114
2023,3,Phrae,32.292857142857144
2023,4,Phrae,27.577018633540376
2023,5,Phrae,24.10683229813665
2023,6,Phrae,21.4388198757764
2023,7,Phrae,19.31055900621118
2023,8,Phrae,30.441304347826087
2023,9,Phrae,182.5052795031056
2023,10,Phrae,193.6996894409938
2023,11,Phrae,132.5968944099379
2023,12,Phrae,95.34596273291926
2023,1,Phuket,254.35416666666663
2023,2,Phuket,222.2083333333333
2023,3,Phuket,149.47083333333333
2023,4,Phuket,98.99166666666667
2023,5,Phuket,146.42083333333335
2023,6,Phuket,227.9
2023,7,Phuket,308.0291666666667
2023,8,Phuket,308.0291666666667
2023,9,Phuket,308.0291666666667
2023,10,Phuket,308.0291666666667
2023,11,Phuket,308.0291666666667
2023,12,Phuket,250.26666666666668
2023,1,Prachin Buri,215.0110655737705
2023,2,Prachin Buri,165.92786885245903
2023,3,Prachin Buri,112.77909836065577
2023,4,Prachin Buri,86.86229508196722
2023,5,Prachin Buri,79.53852459016395
2023,6,Prachin Buri,76.46393442622951
2023,7,Prachin Buri,108.33032786885246
2023,8,Prachin Buri,128.07131147540983
2023,9,Prachin Buri,314.4225409836066
2023,10,Prachin Buri,365.4319672131148
2023,11,Prachin Buri,331.1918032786885
2023,12,Prachin Buri,268.37131147540987
2023,1,Prachuap Khiri Khan,217.5140983606557
2023,2,Prachuap Khiri Khan,175.74032786885246
2023,3,Prachuap Khiri Khan,127.21573770491804
2023,4,Prachuap Khiri Khan,92.00098360655738
2023,5,Prachuap Khiri Khan,70.65245901639344
2023,6,Prachuap Khiri Khan,71.67901639344262
2023,7,Prachuap Khiri Khan,155.84983606557378
2023,8,Prachuap Khiri Khan,141.18786885245902
2023,9,Prachuap Khiri Khan,202.16
2023,10,Prachuap Khiri Khan,287.5967213114754
2023,11,Prachuap Khiri Khan,285.00590163934424
2023,12,Prachuap Khiri Khan,235.77016393442625
2023,1,Ranong,294.64177215189875
2023,2,Ranong,236.9120253164557
2023,3,Ranong,168.7708860759494
2023,4,Ranong,125.4620253164557
2023,5,Ranong,168.97531645569623
2023,6,Ranong,338.3987341772152
2023,7,Ranong,357.42721518987344
2023,8,Ranong,357.42721518987344
2023,9,Ranong,357.42721518987344
2023,10,Ranong,357.42721518987344
2023,11,Ranong,357.396835443038
2023,12,Ranong,314.6227848101266
2023,1,Ratchaburi,147.0624
2023,2,Ratchaburi,109.6072
2023,3,Ratchaburi,74.6928
2023,4,Ratchaburi,57.0464
2023,5,Ratchaburi,46.4824
2023,6,Ratchaburi,43.4192
2023,7,Ratchaburi,49.1124
2023,8,Ratchaburi,41.921600000000005
2023,9,Ratchaburi,156.93439999999998
2023,10,Ratchaburi,258.0476
2023,11,Ratchaburi,224.9448
2023,12,Ratchaburi,172.634
2023,1,Rayong,165.55474860335198
2023,2,Rayong,131.81284916201116
2023,3,Rayong,89.66536312849162
2023,4,Rayong,69.12960893854749
2023,5,Rayong,59.94636871508381
2023,6,Rayong,85.85251396648044
2023,7,Rayong,191.25921787709493
2023,8,Rayong,183.92234636871507
2023,9,Rayong,265.0324022346369
2023,10,Rayong,312.17988826815645
2023,11,Rayong,273.66703910614524
2023,12,Rayong,206.2290502793296
2023,1,Roi Et,133.18333333333334
2023,2,Roi Et,91.13465608465609
2023,3,Roi Et,67.11957671957673
2023,4,Roi Et,53.644708994709
2023,5,Roi Et,47.0904761904762
2023,6,Roi Et,106.51031746031748
2023,7,Roi Et,183.8505291005291
2023,8,Roi Et,209.1198412698413
2023,9,Roi Et,301.121164021164
2023,10,Roi Et,289.4293650793651
2023,11,Roi Et,214.86164021164024
2023,12,Roi Et,151.1425925925926
2023,1,Sa Kaeo,180.9260736196319
2023,2,Sa Kaeo,134.2196319018405
2023,3,Sa Kaeo,92.4861963190184
2023,4,Sa Kaeo,71.52361963190184
