year,month,province,ws
2015,3,Loei,1.506142857
2015,4,Loei,1.715839286
2015,5,Loei,1.705714286
2015,6,Loei,1.659535714
2015,7,Loei,2.000714286
2015,8,Loei,1.415446429
2015,9,Loei,1.376928571
2015,10,Loei,0.988214286
2015,11,Loei,1.023651786
2015,12,Loei,1.118732143
2016,1,Loei,1.272383929
2016,2,Loei,1.751508929
2016,3,Loei,1.8485
2016,4,Loei,2.1418125
2016,5,Loei,1.675160714
2016,6,Loei,1.471901786
2016,7,Loei,1.510625
2016,8,Loei,1.665982143
2016,9,Loei,1.1933125
2016,10,Loei,0.963089286
2016,11,Loei,1.088205357
2016,12,Loei,1.286321429
2017,1,Loei,1.158660714
2017,2,Loei,1.574017857
2017,3,Loei,1.5546875
2017,4,Loei,1.727892857
2017,5,Loei,1.491830357
2017,6,Loei,1.618767857
2017,7,Loei,1.636035714
2017,8,Loei,1.415267857
2017,9,Loei,1.148357143
2017,10,Loei,1.178589286
2017,11,Loei,1.273473214
2017,12,Loei,1.5089375
2018,1,Loei,0.817410714
2018,2,Loei,0.886339286
2018,3,Loei,1.011071429
2018,4,Loei,1.098303571
2018,5,Loei,0.539732143
2018,6,Loei,1.413839286
2018,7,Loei,1.900535714
2018,8,Loei,1.48375
2018,9,Loei,0.543482143
2018,10,Loei,0.627053571
2018,11,Loei,0.543571429
2018,12,Loei,1.007589286
2019,1,Loei,1.265803571
2019,2,Loei,0.860892857
2019,3,Loei,1.600357143
2019,4,Loei,1.691696429
2019,5,Loei,1.552946429
2019,6,Loei,1.572321429
2019,7,Loei,1.881428571
2019,8,Loei,1.530714286
2019,9,Loei,0.819553571
2019,10,Loei,1.13875
2019,11,Loei,1.306607143
2019,12,Loei,1.175535714
2020,1,Loei,1.150803571
2020,2,Loei,1.681339286
2020,3,Loei,1.429553571
2020,4,Loei,1.668660714
2020,5,Loei,1.591785714
2020,6,Loei,1.387232143
2020,7,Loei,1.124375
2020,8,Loei,1.295714286
2020,9,Loei,1.079017857
2020,10,Loei,1.295267857
2020,11,Loei,1.297589286
2020,12,Loei,1.354375
2021,1,Loei,1.336785714
2021,2,Loei,1.303035714
2021,3,Loei,1.287678571
2021,4,Loei,1.16625
2021,5,Loei,1.345714286
2021,6,Loei,1.802767857
2021,7,Loei,1.669821429
2021,8,Loei,1.380357143
2021,9,Loei,1.205446429
2021,10,Loei,1.297678571
2021,11,Loei,1.397232143
2021,12,Loei,1.434910714
2022,1,Loei,1.078125
2022,2,Loei,1.333839286
2022,3,Loei,1.091339286
2022,4,Loei,1.531339286
2022,5,Loei,1.698303571
2022,6,Loei,1.58375
2022,7,Loei,1.173214286
2022,8,Loei,1.184464286
2022,9,Loei,1.067410714
2022,10,Loei,1.309196429
2022,11,Loei,0.926071429
2022,12,Loei,1.405267857
2003,1,Loburi,1.248825758
2003,2,Loburi,0.808541667
2003,3,Loburi,0.925454545
2003,4,Loburi,1.045454545
2003,5,Loburi,1.367329545
2003,6,Loburi,1.125284091
2003,7,Loburi,0.954943182
2003,8,Loburi,1.345037879
2003,9,Loburi,1.118920455
2003,10,Loburi,1.472310606
2003,11,Loburi,0.810473485
2003,12,Loburi,1.657954545
2004,1,Loburi,0.870359848
2004,2,Loburi,1.425681818
2004,3,Loburi,1.576742424
2004,4,Loburi,1.187007576
2004,5,Loburi,1.348484848
2004,6,Loburi,1.321685606
2004,7,Loburi,1.009469697
2004,8,Loburi,1.503333333
2004,9,Loburi,1.042765152
2004,10,Loburi,1.598901515
2004,11,Loburi,1.339715909
2004,12,Loburi,1.156931818
2005,1,Loburi,0.972443182
2005,2,Loburi,1.173825758
2005,3,Loburi,1.62657197
2005,4,Loburi,1.076534091
2005,5,Loburi,1.240473485
2005,6,Loburi,1.565378788
2005,7,Loburi,1.356439394
2005,8,Loburi,1.464962121
2005,9,Loburi,0.950795455
2005,10,Loburi,1.410719697
2005,11,Loburi,0.756761364
2005,12,Loburi,1.880435606
2006,1,Loburi,1.224450758
2006,2,Loburi,1.299905303
2006,3,Loburi,1.222462121
2006,4,Loburi,1.005265152
2006,5,Loburi,1.024829545
2006,6,Loburi,0.926969697
2006,7,Loburi,1.677992424
2006,8,Loburi,1.627348485
2006,9,Loburi,0.733598485
2006,10,Loburi,0.898598485
2006,11,Loburi,0.354185606
2006,12,Loburi,1.386477273
2007,1,Loburi,1.534147727
2007,2,Loburi,1.055757576
2007,3,Loburi,1.202215909
2007,4,Loburi,0.863200758
2007,5,Loburi,0.921515152
2007,6,Loburi,0.690890152
2007,7,Loburi,1.134128788
2007,8,Loburi,1.258295455
2007,9,Loburi,0.75280303
2007,10,Loburi,1.570984848
2007,11,Loburi,1.614905303
2007,12,Loburi,0.872859848
2008,1,Loburi,1.27782197
2008,2,Loburi,1.484886364
2008,3,Loburi,1.232083333
2008,4,Loburi,0.792727273
2008,5,Loburi,1.363806818
2008,6,Loburi,1.145
2008,7,Loburi,1.390265152
2008,8,Loburi,1.043503788
2008,9,Loburi,1.157784091
2008,10,Loburi,0.791931818
2008,11,Loburi,1.563087121
2008,12,Loburi,1.255037879
2009,1,Loburi,1.521098485
2009,2,Loburi,0.947632576
2009,3,Loburi,0.97780303
2009,4,Loburi,1.105719697
2009,5,Loburi,0.812329545
2009,6,Loburi,1.683806818
2009,7,Loburi,1.595719697
2009,8,Loburi,0.90844697
2009,9,Loburi,1.035454545
2009,10,Loburi,0.392310606
2009,11,Loburi,1.074886364
2009,12,Loburi,0.452121212
2010,1,Loburi,0.657992424
2010,2,Loburi,0.965454545
2010,3,Loburi,1.434621212
2010,4,Loburi,1.311155303
2010,5,Loburi,1.214166667
2010,6,Loburi,0.889412879
2010,7,Loburi,0.815056818
2010,8,Loburi,0.777670455
2010,9,Loburi,0.736856061
2010,10,Loburi,1.125719697
2010,11,Loburi,1.332348485
2010,12,Loburi,0.993693182
2011,1,Loburi,1.730625
2011,2,Loburi,0.889034091
2011,3,Loburi,1.695511364
2011,4,Loburi,0.627367424
2011,5,Loburi,0.82155303
2011,6,Loburi,1.379507576
2011,7,Loburi,1.366136364
2011,8,Loburi,1.03530303
2011,9,Loburi,1.235738636
2011,10,Loburi,1.050397727
2011,11,Loburi,0.86905303
2011,12,Loburi,1.838844697
2012,1,Loburi,0.92405303
2012,2,Loburi,0.880151515
2012,3,Loburi,1.075246212
2012,4,Loburi,1.106458333
2012,5,Loburi,1.171496212
2012,6,Loburi,1.671761364
2012,7,Loburi,1.477765152
2012,8,Loburi,1.509886364
2012,9,Loburi,0.895606061
2012,10,Loburi,0.706458333
2012,11,Loburi,0.011477273
2012,12,Loburi,0.500549242
2013,1,Loburi,0.836287879
2013,2,Loburi,0.963219697
2013,3,Loburi,1.186344697
2013,4,Loburi,1.242386364
2013,5,Loburi,1.111704545
2013,6,Loburi,0.722405303
2013,7,Loburi,1.149640152
2013,8,Loburi,1.24407197
2013,9,Loburi,0.974602273
2013,10,Loburi,0.979564394
2013,11,Loburi,1.180530303
2013,12,Loburi,1.231098485
2014,1,Loburi,1.437613636
2014,2,Loburi,1.214488636
2014,3,Loburi,1.190700758
2014,4,Loburi,1.054223485
2014,5,Loburi,1.09342803
2014,6,Loburi,1.490719697
2014,7,Loburi,1.342121212
2014,8,Loburi,0.875700758
2014,9,Loburi,1.051325758
2014,10,Loburi,0.88280303
2014,11,Loburi,0.463125
2014,12,Loburi,1.703693182
2015,1,Loburi,1.256590909
2015,2,Loburi,1.157424242
2015,3,Loburi,1.188162879
2015,4,Loburi,1.149318182
2015,5,Loburi,1.474166667
2015,6,Loburi,1.296098485
2015,7,Loburi,1.778977273
2015,8,Loburi,1.136590909
2015,9,Loburi,1.194848485
2015,10,Loburi,0.715378788
2015,11,Loburi,0.457291667
2015,12,Loburi,0.804109848
2016,1,Loburi,1.200189394
2016,2,Loburi,2.141685606
2016,3,Loburi,1.643087121
2016,4,Loburi,1.96782197
2016,5,Loburi,1.275189394
2016,6,Loburi,1.075871212
2016,7,Loburi,0.890738636
2016,8,Loburi,1.354128788
2016,9,Loburi,0.979753788
2016,10,Loburi,0.436950758
2016,11,Loburi,0.719526515
2016,12,Loburi,1.679204545
2017,1,Loburi,1.462045455
2017,2,Loburi,1.470170455
2017,3,Loburi,1.23907197
2017,4,Loburi,1.346079545
2017,5,Loburi,0.763276515
2017,6,Loburi,1.074943182
2017,7,Loburi,1.28032197
2017,8,Loburi,0.906477273
2017,9,Loburi,0.888579545
2017,10,Loburi,0.852481061
2017,11,Loburi,1.317310606
2017,12,Loburi,1.889734848
2018,1,Loburi,0.846780303
2018,2,Loburi,1.141477273
2018,3,Loburi,0.734469697
2018,4,Loburi,0.564772727
2018,5,Loburi,0.00530303
2018,6,Loburi,0.890719697
2018,7,Loburi,1.391856061
2018,8,Loburi,1.343560606
2018,9,Loburi,0.316287879
2018,10,Loburi,0.843560606
2018,11,Loburi,0.387310606
2018,12,Loburi,1.385984848
2019,1,Loburi,1.426893939
2019,2,Loburi,0.76344697
2019,3,Loburi,1.641856061
2019,4,Loburi,1.430681818
2019,5,Loburi,1.027651515
2019,6,Loburi,0.967045455
2019,7,Loburi,1.168371212
2019,8,Loburi,1.597537879
2019,9,Loburi,0.135227273
2019,10,Loburi,0.908522727
2019,11,Loburi,1.045833333
2019,12,Loburi,0.979924242
2020,1,Loburi,0.801325758
2020,2,Loburi,1.512310606
2020,3,Loburi,1.366666667
2020,4,Loburi,1.271969697
2020,5,Loburi,1.139772727
2020,6,Loburi,1.053219697
2020,7,Loburi,0.730871212
2020,8,Loburi,1.170833333
2020,9,Loburi,1.028787879
2020,10,Loburi,1.028409091
2020,11,Loburi,1.27405303
2020,12,Loburi,1.469318182
2021,1,Loburi,1.656060606
2021,2,Loburi,1.115909091
2021,3,Loburi,1.004166667
2021,4,Loburi,0.365151515
2021,5,Loburi,0.778409091
2021,6,Loburi,1.408143939
2021,7,Loburi,1.285606061
2021,8,Loburi,1.030492424
2021,9,Loburi,0.788636364
2021,10,Loburi,0.928598485
2021,11,Loburi,1.294128788
2021,12,Loburi,1.620643939
2022,1,Loburi,0.706628788
2022,2,Loburi,1.294128788
2022,3,Loburi,0.574810606
2022,4,Loburi,1.37594697
2022,5,Loburi,1.433333333
2022,6,Loburi,0.773484848
2022,7,Loburi,0.71780303
2022,8,Loburi,1.042424242
2022,9,Loburi,0.655871212
2022,10,Loburi,1.480492424
2022,11,Loburi,0.348295455
2022,12,Loburi,1.697727273
2003,1,Mae Hong Son,0.809765625
2003,2,Mae Hong Son,0.961334135
2003,3,Mae Hong Son,1.288653846
2003,4,Mae Hong Son,1.138449519
2003,5,Mae Hong Son,1.370276442
2003,6,Mae Hong Son,1.470661058
2003,7,Mae Hong Son,1.282151442
2003,8,Mae Hong Son,1.1540625
2003,9,Mae Hong Son,1.024627404
2003,10,Mae Hong Son,0.909915865
2003,11,Mae Hong Son,0.942542067
2003,12,Mae Hong Son,0.87077524
2004,1,Mae Hong Son,1.027283654
2004,2,Mae Hong Son,1.293070913
2004,3,Mae Hong Son,1.384699519
2004,4,Mae Hong Son,1.499807692
2004,5,Mae Hong Son,1.542908654
2004,6,Mae Hong Son,1.526820913
2004,7,Mae Hong Son,1.438034856
2004,8,Mae Hong Son,1.528257212
2004,9,Mae Hong Son,1.169501202
2004,10,Mae Hong Son,1.110486779
2004,11,Mae Hong Son,1.132199519
2004,12,Mae Hong Son,1.020612981
2005,1,Mae Hong Son,1.334915865
2005,2,Mae Hong Son,1.52296274
2005,3,Mae Hong Son,1.501652644
2005,4,Mae Hong Son,1.191352163
2005,5,Mae Hong Son,1.433112981
2005,6,Mae Hong Son,1.533323317
2005,7,Mae Hong Son,1.607253606
2005,8,Mae Hong Son,1.684957933
2005,9,Mae Hong Son,1.389356971
2005,10,Mae Hong Son,1.149236779
2005,11,Mae Hong Son,1.127175481
2005,12,Mae Hong Son,1.108984375
2006,1,Mae Hong Son,0.977530048
2006,2,Mae Hong Son,1.38953726
2006,3,Mae Hong Son,1.481520433
2006,4,Mae Hong Son,1.247451923
2006,5,Mae Hong Son,1.482427885
2006,6,Mae Hong Son,1.48327524
2006,7,Mae Hong Son,1.508449519
2006,8,Mae Hong Son,1.369927885
2006,9,Mae Hong Son,1.160444712
2006,10,Mae Hong Son,1.065570913
2006,11,Mae Hong Son,0.951622596
2006,12,Mae Hong Son,1.088629808
2007,1,Mae Hong Son,1.104164663
2007,2,Mae Hong Son,1.315108173
2007,3,Mae Hong Son,1.343227163
2007,4,Mae Hong Son,1.279483173
2007,5,Mae Hong Son,1.539134615
2007,6,Mae Hong Son,1.218792067
2007,7,Mae Hong Son,1.478930288
2007,8,Mae Hong Son,1.322620192
2007,9,Mae Hong Son,1.158882212
2007,10,Mae Hong Son,1.188221154
2007,11,Mae Hong Son,1.211213942
2007,12,Mae Hong Son,0.904362981
2008,1,Mae Hong Son,0.946742788
2008,2,Mae Hong Son,1.309549279
2008,3,Mae Hong Son,1.480270433
2008,4,Mae Hong Son,1.173629808
2008,5,Mae Hong Son,1.474735577
2008,6,Mae Hong Son,1.434765625
2008,7,Mae Hong Son,1.544326923
2008,8,Mae Hong Son,1.281820913
2008,9,Mae Hong Son,1.134182692
2008,10,Mae Hong Son,0.972013221
2008,11,Mae Hong Son,1.173263221
2008,12,Mae Hong Son,0.921736779
2009,1,Mae Hong Son,0.989266827
2009,2,Mae Hong Son,1.104579327
2009,3,Mae Hong Son,1.221225962
2009,4,Mae Hong Son,1.237602163
2009,5,Mae Hong Son,1.356496394
2009,6,Mae Hong Son,1.603341346
2009,7,Mae Hong Son,1.728010817
2009,8,Mae Hong Son,1.20546875
2009,9,Mae Hong Son,1.240084135
2009,10,Mae Hong Son,1.060294471
2009,11,Mae Hong Son,1.195492788
2009,12,Mae Hong Son,0.839981971
2010,1,Mae Hong Son,0.891177885
2010,2,Mae Hong Son,1.16061899
2010,3,Mae Hong Son,1.275895433
2010,4,Mae Hong Son,1.523179087
2010,5,Mae Hong Son,1.528221154
2010,6,Mae Hong Son,1.296177885
2010,7,Mae Hong Son,1.236117788
2010,8,Mae Hong Son,1.150667067
2010,9,Mae Hong Son,1.118485577
2010,10,Mae Hong Son,1.368191106
2010,11,Mae Hong Son,1.201370192
2010,12,Mae Hong Son,1.029441106
2011,1,Mae Hong Son,1.110078125
2011,2,Mae Hong Son,1.102902644
2011,3,Mae Hong Son,1.169375
2011,4,Mae Hong Son,0.901508413
2011,5,Mae Hong Son,1.333467548
2011,6,Mae Hong Son,1.647367788
2011,7,Mae Hong Son,1.456105769
2011,8,Mae Hong Son,1.318461538
2011,9,Mae Hong Son,1.392794471
2011,10,Mae Hong Son,1.004579327
2011,11,Mae Hong Son,0.954633413
2011,12,Mae Hong Son,0.99469351
2012,1,Mae Hong Son,0.860480769
2012,2,Mae Hong Son,1.336508413
2012,3,Mae Hong Son,1.30125
2012,4,Mae Hong Son,1.275036058
2012,5,Mae Hong Son,1.309513221
2012,6,Mae Hong Son,1.754122596
2012,7,Mae Hong Son,1.606231971
2012,8,Mae Hong Son,1.397830529
2012,9,Mae Hong Son,1.079038462
2012,10,Mae Hong Son,0.941820913
2012,11,Mae Hong Son,0.918575721
2012,12,Mae Hong Son,0.840330529
2013,1,Mae Hong Son,0.9359375
2013,2,Mae Hong Son,0.967776442
2013,3,Mae Hong Son,1.239110577
2013,4,Mae Hong Son,1.388545673
2013,5,Mae Hong Son,1.451388221
2013,6,Mae Hong Son,1.40813101
2013,7,Mae Hong Son,1.521298077
2013,8,Mae Hong Son,1.349699519
2013,9,Mae Hong Son,1.192235577
2013,10,Mae Hong Son,1.079579327
2013,11,Mae Hong Son,0.940973558
2013,12,Mae Hong Son,1.027229567
2014,1,Mae Hong Son,0.824302885
2014,2,Mae Hong Son,1.081484375
2014,3,Mae Hong Son,1.335829327
2014,4,Mae Hong Son,1.053918269
2014,5,Mae Hong Son,1.199014423
2014,6,Mae Hong Son,1.498245192
2014,7,Mae Hong Son,1.44297476
2014,8,Mae Hong Son,1.28671875
2014,9,Mae Hong Son,1.081814904
2014,10,Mae Hong Son,0.880679087
2014,11,Mae Hong Son,0.861820913
2014,12,Mae Hong Son,0.903515625
2015,1,Mae Hong Son,0.839290865
2015,2,Mae Hong Son,1.016129808
2015,3,Mae Hong Son,1.10234976
2015,4,Mae Hong Son,1.103257212
2015,5,Mae Hong Son,1.379242788
2015,6,Mae Hong Son,1.215504808
2015,7,Mae Hong Son,1.654765625
2015,8,Mae Hong Son,1.133082933
2015,9,Mae Hong Son,1.18921875
2015,10,Mae Hong Son,0.976364183
2015,11,Mae Hong Son,0.828106971
2015,12,Mae Hong Son,0.917097356
2016,1,Mae Hong Son,1.049819712
2016,2,Mae Hong Son,1.034146635
2016,3,Mae Hong Son,1.242283654
2016,4,Mae Hong Son,1.571364183
2016,5,Mae Hong Son,1.568972356
2016,6,Mae Hong Son,1.215192308
2016,7,Mae Hong Son,1.347019231
2016,8,Mae Hong Son,1.118918269
2016,9,Mae Hong Son,1.007001202
2016,10,Mae Hong Son,0.949158654
2016,11,Mae Hong Son,0.919789663
2016,12,Mae Hong Son,0.969651442
2017,1,Mae Hong Son,0.718070913
2017,2,Mae Hong Son,1.076135817
2017,3,Mae Hong Son,1.3690625
2017,4,Mae Hong Son,1.187926683
2017,5,Mae Hong Son,1.26031851
2017,6,Mae Hong Son,1.393695913
2017,7,Mae Hong Son,1.219296875
2017,8,Mae Hong Son,1.158317308
2017,9,Mae Hong Son,1.024729567
2017,10,Mae Hong Son,0.964453125
2017,11,Mae Hong Son,1.069675481
2017,12,Mae Hong Son,1.0609375
2018,1,Mae Hong Son,0.376382212
2018,2,Mae Hong Son,0.588882212
2018,3,Mae Hong Son,0.512019231
2018,4,Mae Hong Son,0.29296875
2018,5,Mae Hong Son,0.590805288
2018,6,Mae Hong Son,1.116225962
2018,7,Mae Hong Son,1.084555288
2018,8,Mae Hong Son,1.016466346
2018,9,Mae Hong Son,0.4640625
2018,10,Mae Hong Son,0.457932692
2018,11,Mae Hong Son,0.462199519
2018,12,Mae Hong Son,0.453064904
2019,1,Mae Hong Son,0.571033654
2019,2,Mae Hong Son,0.826382212
2019,3,Mae Hong Son,1.091766827
2019,4,Mae Hong Son,1.08515625
2019,5,Mae Hong Son,1.49140625
2019,6,Mae Hong Son,1.180228365
2019,7,Mae Hong Son,1.219951923
2019,8,Mae Hong Son,0.852103365
2019,9,Mae Hong Son,0.543990385
2019,10,Mae Hong Son,0.690805288
2019,11,Mae Hong Son,0.681670673
2019,12,Mae Hong Son,0.703786058
2020,1,Mae Hong Son,0.984735577
2020,2,Mae Hong Son,1.223737981
2020,3,Mae Hong Son,1.403245192
2020,4,Mae Hong Son,1.255889423
2020,5,Mae Hong Son,1.435096154
2020,6,Mae Hong Son,1.251502404
2020,7,Mae Hong Son,1.119591346
2020,8,Mae Hong Son,1.145853365
2020,9,Mae Hong Son,1.024519231
2020,10,Mae Hong Son,1.138341346
2020,11,Mae Hong Son,1.074579327
2020,12,Mae Hong Son,0.924819712
2021,1,Mae Hong Son,1.010096154
2021,2,Mae Hong Son,1.026262019
2021,3,Mae Hong Son,1.148257212
2021,4,Mae Hong Son,0.777824519
2021,5,Mae Hong Son,1.299939904
2021,6,Mae Hong Son,1.399819712
2021,7,Mae Hong Son,1.199579327
2021,8,Mae Hong Son,1.090985577
2021,9,Mae Hong Son,0.974519231
2021,10,Mae Hong Son,0.946394231
2021,11,Mae Hong Son,0.879086538
2021,12,Mae Hong Son,1.034014423
2022,1,Mae Hong Son,0.867848558
2022,2,Mae Hong Son,1.114423077
2022,3,Mae Hong Son,1.021454327
2022,4,Mae Hong Son,0.985036058
2022,5,Mae Hong Son,1.299759615
2022,6,Mae Hong Son,1.311057692
2022,7,Mae Hong Son,0.970673077
2022,8,Mae Hong Son,1.11953125
2022,9,Mae Hong Son,0.9234375
2022,10,Mae Hong Son,1.150060096
2022,11,Mae Hong Son,0.845853365
2022,12,Mae Hong Son,0.879086538
2003,1,Maha Sarakham,1.781336207
2003,2,Maha Sarakham,1.076228448
2003,3,Maha Sarakham,1.535043103
2003,4,Maha Sarakham,1.380668103
2003,5,Maha Sarakham,1.524051724
2003,6,Maha Sarakham,1.697176724
2003,7,Maha Sarakham,1.082219828
2003,8,Maha Sarakham,1.606443966
2003,9,Maha Sarakham,1.202737069
2003,10,Maha Sarakham,1.997952586
2003,11,Maha Sarakham,1.327974138
2003,12,Maha Sarakham,2.316961207
2004,1,Maha Sarakham,1.302112069
2004,2,Maha Sarakham,1.592952586
2004,3,Maha Sarakham,1.733857759
2004,4,Maha Sarakham,1.268103448
2004,5,Maha Sarakham,1.568577586
2004,6,Maha Sarakham,1.962349138
2004,7,Maha Sarakham,1.149827586
2004,8,Maha Sarakham,1.902133621
2004,9,Maha Sarakham,1.512887931
2004,10,Maha Sarakham,2.188275862
2004,11,Maha Sarakham,1.881702586
2004,12,Maha Sarakham,1.564935345
2005,1,Maha Sarakham,1.465409483
2005,2,Maha Sarakham,1.454719828
2005,3,Maha Sarakham,2.181702586
2005,4,Maha Sarakham,1.695840517
2005,5,Maha Sarakham,1.637327586
2005,6,Maha Sarakham,2.051314655
2005,7,Maha Sarakham,1.611357759
2005,8,Maha Sarakham,1.924827586
2005,9,Maha Sarakham,1.21924569
2005,10,Maha Sarakham,2.250818966
2005,11,Maha Sarakham,1.101961207
2005,12,Maha Sarakham,2.75737069
2006,1,Maha Sarakham,1.726551724
2006,2,Maha Sarakham,2.078038793
2006,3,Maha Sarakham,1.413836207
2006,4,Maha Sarakham,1.422758621
2006,5,Maha Sarakham,1.372672414
2006,6,Maha Sarakham,1.505474138
2006,7,Maha Sarakham,2.349612069
2006,8,Maha Sarakham,1.756443966
2006,9,Maha Sarakham,1.092284483
2006,10,Maha Sarakham,1.405086207
2006,11,Maha Sarakham,0.453900862
2006,12,Maha Sarakham,2.107887931
2007,1,Maha Sarakham,2.377327586
2007,2,Maha Sarakham,1.087737069
2007,3,Maha Sarakham,1.376443966
2007,4,Maha Sarakham,1.77075431
2007,5,Maha Sarakham,1.487155172
2007,6,Maha Sarakham,1.165280172
2007,7,Maha Sarakham,1.370689655
2007,8,Maha Sarakham,1.519956897
2007,9,Maha Sarakham,0.963405172
2007,10,Maha Sarakham,2.173922414
2007,11,Maha Sarakham,2.197478448
2007,12,Maha Sarakham,1.228663793
2008,1,Maha Sarakham,1.843922414
2008,2,Maha Sarakham,2.580689655
2008,3,Maha Sarakham,1.603405172
2008,4,Maha Sarakham,1.180668103
2008,5,Maha Sarakham,1.705948276
2008,6,Maha Sarakham,1.518275862
2008,7,Maha Sarakham,1.699181034
2008,8,Maha Sarakham,1.414655172
2008,9,Maha Sarakham,1.357112069
2008,10,Maha Sarakham,1.255064655
2008,11,Maha Sarakham,1.98825431
2008,12,Maha Sarakham,1.817952586
2009,1,Maha Sarakham,2.121077586
2009,2,Maha Sarakham,1.139978448
2009,3,Maha Sarakham,1.343577586
2009,4,Maha Sarakham,1.786551724
2009,5,Maha Sarakham,1.280193966
2009,6,Maha Sarakham,2.29762931
2009,7,Maha Sarakham,1.998685345
2009,8,Maha Sarakham,1.104719828
2009,9,Maha Sarakham,1.220258621
2009,10,Maha Sarakham,0.880948276
2009,11,Maha Sarakham,1.64375
2009,12,Maha Sarakham,0.698793103
2010,1,Maha Sarakham,1.292133621
2010,2,Maha Sarakham,1.024202586
2010,3,Maha Sarakham,2.111443966
2010,4,Maha Sarakham,1.598211207
2010,5,Maha Sarakham,1.544806034
2010,6,Maha Sarakham,1.329741379
2010,7,Maha Sarakham,1.064956897
2010,8,Maha Sarakham,1.036400862
2010,9,Maha Sarakham,0.927974138
2010,10,Maha Sarakham,1.729784483
2010,11,Maha Sarakham,1.899719828
2010,12,Maha Sarakham,1.445775862
2011,1,Maha Sarakham,2.750344828
2011,2,Maha Sarakham,1.236465517
2011,3,Maha Sarakham,3.196724138
2011,4,Maha Sarakham,1.434806034
2011,5,Maha Sarakham,1.199978448
2011,6,Maha Sarakham,1.975732759
2011,7,Maha Sarakham,1.730840517
2011,8,Maha Sarakham,1.258362069
2011,9,Maha Sarakham,1.477198276
2011,10,Maha Sarakham,1.651724138
2011,11,Maha Sarakham,1.392155172
2011,12,Maha Sarakham,2.664181034
2012,1,Maha Sarakham,1.652478448
2012,2,Maha Sarakham,1.483599138
2012,3,Maha Sarakham,1.740366379
2012,4,Maha Sarakham,1.476314655
2012,5,Maha Sarakham,1.435409483
2012,6,Maha Sarakham,2.490840517
2012,7,Maha Sarakham,2.079461207
2012,8,Maha Sarakham,2.193017241
2012,9,Maha Sarakham,1.320193966
2012,10,Maha Sarakham,1.216400862
2012,11,Maha Sarakham,0.202952586
2012,12,Maha Sarakham,1.032974138
2013,1,Maha Sarakham,1.598405172
2013,2,Maha Sarakham,1.698060345
2013,3,Maha Sarakham,1.782068966
2013,4,Maha Sarakham,1.837435345
2013,5,Maha Sarakham,1.437435345
2013,6,Maha Sarakham,1.34299569
2013,7,Maha Sarakham,1.37674569
2013,8,Maha Sarakham,1.712564655
2013,9,Maha Sarakham,1.308060345
2013,10,Maha Sarakham,1.737112069
2013,11,Maha Sarakham,1.852780172
2013,12,Maha Sarakham,1.79612069
2014,1,Maha Sarakham,1.86325431
2014,2,Maha Sarakham,1.463771552
2014,3,Maha Sarakham,1.614655172
2014,4,Maha Sarakham,1.129978448
2014,5,Maha Sarakham,1.462866379
2014,6,Maha Sarakham,2.077435345
2014,7,Maha Sarakham,1.693297414
2014,8,Maha Sarakham,1.360797414
2014,9,Maha Sarakham,1.259719828
2014,10,Maha Sarakham,1.218771552
2014,11,Maha Sarakham,0.868211207
2014,12,Maha Sarakham,2.520431034
2015,1,Maha Sarakham,1.794396552
2015,2,Maha Sarakham,1.326939655
2015,3,Maha Sarakham,1.527219828
2015,4,Maha Sarakham,1.949267241
2015,5,Maha Sarakham,1.923189655
2015,6,Maha Sarakham,1.771206897
2015,7,Maha Sarakham,1.96512931
2015,8,Maha Sarakham,1.380064655
2015,9,Maha Sarakham,1.590193966
2015,10,Maha Sarakham,1.032198276
2015,11,Maha Sarakham,0.912909483
2015,12,Maha Sarakham,1.504762931
2016,1,Maha Sarakham,1.354094828
2016,2,Maha Sarakham,2.981508621
2016,3,Maha Sarakham,2.304008621
2016,4,Maha Sarakham,2.286573276
2016,5,Maha Sarakham,1.609525862
2016,6,Maha Sarakham,1.390387931
2016,7,Maha Sarakham,1.358987069
2016,8,Maha Sarakham,2.055862069
2016,9,Maha Sarakham,1.492090517
2016,10,Maha Sarakham,0.870387931
2016,11,Maha Sarakham,1.27112069
2016,12,Maha Sarakham,2.226508621
2017,1,Maha Sarakham,2.199784483
2017,2,Maha Sarakham,2.150366379
2017,3,Maha Sarakham,1.450797414
2017,4,Maha Sarakham,1.786206897
2017,5,Maha Sarakham,1.171594828
2017,6,Maha Sarakham,1.585560345
2017,7,Maha Sarakham,1.808965517
2017,8,Maha Sarakham,1.321918103
2017,9,Maha Sarakham,1.109181034
2017,10,Maha Sarakham,1.368017241
2017,11,Maha Sarakham,2.107737069
2017,12,Maha Sarakham,2.707758621
2018,1,Maha Sarakham,1.345043103
2018,2,Maha Sarakham,1.617887931
2018,3,Maha Sarakham,1.393965517
2018,4,Maha Sarakham,1.476724138
2018,5,Maha Sarakham,0.115732759
2018,6,Maha Sarakham,1.557327586
2018,7,Maha Sarakham,2.128448276
