year,month,province,ppt
2023,6,Phatthalung,73.685
2023,7,Phatthalung,131.77333333333334
2023,8,Phatthalung,126.53722222222224
2023,9,Phatthalung,193.48888888888888
2023,10,Phatthalung,245.66722222222225
2023,11,Phatthalung,619.1055555555556
2023,12,Phatthalung,345.7088888888889
2023,1,Phayao,0.4416393442622951
2023,2,Phayao,1.9419672131147545
2023,3,Phayao,12.228524590163936
2023,4,Phayao,9.876393442622952
2023,5,Phayao,78.42229508196722
2023,6,Phayao,94.6177049180328
2023,7,Phayao,127.88721311475408
2023,8,Phayao,187.54918032786884
2023,9,Phayao,240.02393442622952
2023,10,Phayao,174.10786885245903
2023,11,Phayao,24.185573770491803
2023,12,Phayao,4.181639344262296
2023,1,Phetchabun,0.791887417218543
2023,2,Phetchabun,14.450993377483442
2023,3,Phetchabun,4.178973509933775
2023,4,Phetchabun,29.611754966887418
2023,5,Phetchabun,90.9317880794702
2023,6,Phetchabun,149.70364238410596
2023,7,Phetchabun,119.51622516556291
2023,8,Phetchabun,141.20794701986756
2023,9,Phetchabun,370.6167218543046
2023,10,Phetchabun,131.7298013245033
2023,11,Phetchabun,5.212086092715232
2023,12,Phetchabun,0.0486754966887417
2023,1,Phetchaburi,3.476174496644296
2023,2,Phetchaburi,17.602013422818793
2023,3,Phetchaburi,7.382214765100671
2023,4,Phetchaburi,29.9503355704698
2023,5,Phetchaburi,40.471812080536914
2023,6,Phetchaburi,71.24362416107384
2023,7,Phetchaburi,121.8030201342282
2023,8,Phetchaburi,55.29463087248322
2023,9,Phetchaburi,209.18187919463088
2023,10,Phetchaburi,243.4338926174497
2023,11,Phetchaburi,68.22315436241611
2023,12,Phetchaburi,16.341610738255035
2023,1,Phichit,0.7200934579439253
2023,2,Phichit,8.36214953271028
2023,3,Phichit,2.24392523364486
2023,4,Phichit,16.500467289719627
2023,5,Phichit,109.1588785046729
2023,6,Phichit,108.53084112149534
2023,7,Phichit,111.45747663551404
2023,8,Phichit,97.14485981308412
2023,9,Phichit,321.6621495327103
2023,10,Phichit,176.70093457943926
2023,11,Phichit,12.320093457943925
2023,12,Phichit,0.1210280373831775
2023,1,Phitsanulok,1.3925343811394892
2023,2,Phitsanulok,4.150294695481336
2023,3,Phitsanulok,5.2157170923379175
2023,4,Phitsanulok,21.030844793713165
2023,5,Phitsanulok,95.90471512770138
2023,6,Phitsanulok,130.362278978389
2023,7,Phitsanulok,143.70530451866404
2023,8,Phitsanulok,144.54361493123773
2023,9,Phitsanulok,312.87210216110026
2023,10,Phitsanulok,150.33497053045187
2023,11,Phitsanulok,10.517485265225934
2023,12,Phitsanulok,0.2848722986247544
2023,1,Phra Nakhon Si Ayutthaya,1.055737704918033
2023,2,Phra Nakhon Si Ayutthaya,11.681967213114756
2023,3,Phra Nakhon Si Ayutthaya,3.854098360655738
2023,4,Phra Nakhon Si Ayutthaya,23.16065573770492
2023,5,Phra Nakhon Si Ayutthaya,79.69754098360656
2023,6,Phra Nakhon Si Ayutthaya,90.95901639344262
2023,7,Phra Nakhon Si Ayutthaya,98.46393442622951
2023,8,Phra Nakhon Si Ayutthaya,84.52950819672131
2023,9,Phra Nakhon Si Ayutthaya,227.70245901639345
2023,10,Phra Nakhon Si Ayutthaya,162.59918032786888
2023,11,Phra Nakhon Si Ayutthaya,53.53278688524591
2023,12,Phra Nakhon Si Ayutthaya,3.272950819672132
2023,1,Phrae,0.6571428571428573
2023,2,Phrae,3.349068322981367
2023,3,Phrae,9.668012422360247
2023,4,Phrae,14.27111801242236
2023,5,Phrae,93.13260869565218
2023,6,Phrae,88.6804347826087
2023,7,Phrae,86.3888198757764
2023,8,Phrae,133.99627329192546
2023,9,Phrae,321.95000000000005
2023,10,Phrae,175.33944099378883
2023,11,Phrae,10.544099378881988
2023,12,Phrae,1.0990683229813665
2023,1,Phuket,47.900000000000006
2023,2,Phuket,87.49583333333334
2023,3,Phuket,30.52083333333333
2023,4,Phuket,33.69583333333333
2023,5,Phuket,202.7625
2023,6,Phuket,221.43333333333337
2023,7,Phuket,313.21250000000003
2023,8,Phuket,421.9333333333333
2023,9,Phuket,481.8625
2023,10,Phuket,341.72083333333336
2023,11,Phuket,232.6916666666667
2023,12,Phuket,33.44583333333333
2023,1,Prachin Buri,10.386065573770493
2023,2,Prachin Buri,12.900409836065576
2023,3,Prachin Buri,10.114344262295084
2023,4,Prachin Buri,62.21147540983607
2023,5,Prachin Buri,130.16516393442623
2023,6,Prachin Buri,126.34959016393444
2023,7,Prachin Buri,170.04139344262296
2023,8,Prachin Buri,162.07418032786887
2023,9,Prachin Buri,312.51147540983607
2023,10,Prachin Buri,197.5512295081967
2023,11,Prachin Buri,62.11147540983607
2023,12,Prachin Buri,4.099180327868853
2023,1,Prachuap Khiri Khan,12.079016393442624
2023,2,Prachuap Khiri Khan,34.59967213114754
2023,3,Prachuap Khiri Khan,27.32393442622952
2023,4,Prachuap Khiri Khan,39.014754098360655
2023,5,Prachuap Khiri Khan,38.829508196721314
2023,6,Prachuap Khiri Khan,88.04393442622951
2023,7,Prachuap Khiri Khan,201.46
2023,8,Prachuap Khiri Khan,79.75409836065573
2023,9,Prachuap Khiri Khan,202.1416393442623
2023,10,Prachuap Khiri Khan,287.5236065573771
2023,11,Prachuap Khiri Khan,127.98295081967214
2023,12,Prachuap Khiri Khan,27.653442622950823
2023,1,Ranong,26.617088607594937
2023,2,Ranong,26.02025316455696
2023,3,Ranong,21.906962025316457
2023,4,Ranong,49.84177215189873
2023,5,Ranong,197.58354430379748
2023,6,Ranong,356.56772151898736
2023,7,Ranong,492.0348101265823
2023,8,Ranong,457.4791139240506
2023,9,Ranong,642.0348101265823
2023,10,Ranong,416.246835443038
2023,11,Ranong,182.0917721518988
2023,12,Ranong,48.70696202531646
2023,1,Ratchaburi,2.0564
2023,2,Ratchaburi,21.3652
2023,3,Ratchaburi,5.937600000000001
2023,4,Ratchaburi,23.0556
2023,5,Ratchaburi,51.24
2023,6,Ratchaburi,97.3396
2023,7,Ratchaburi,120.05440000000002
2023,8,Ratchaburi,53.174
2023,9,Ratchaburi,232.018
2023,10,Ratchaburi,266.60720000000003
2023,11,Ratchaburi,62.1876
2023,12,Ratchaburi,12.392400000000002
2023,1,Rayong,9.980446927374302
2023,2,Rayong,51.8195530726257
2023,3,Rayong,30.445810055865923
2023,4,Rayong,75.55921787709498
2023,5,Rayong,112.04916201117318
2023,6,Rayong,159.56927374301677
2023,7,Rayong,242.14245810055863
2023,8,Rayong,123.80391061452517
2023,9,Rayong,269.9888268156425
2023,10,Rayong,261.2167597765363
2023,11,Rayong,62.65027932960895
2023,12,Rayong,8.587150837988828
2023,1,Roi Et,15.356084656084658
2023,2,Roi Et,4.345238095238095
2023,3,Roi Et,3.447619047619048
2023,4,Roi Et,38.19232804232804
2023,5,Roi Et,133.14576719576718
2023,6,Roi Et,211.45793650793647
2023,7,Roi Et,224.59814814814817
2023,8,Roi Et,170.4804232804233
2023,9,Roi Et,383.7997354497355
2023,10,Roi Et,120.65132275132277
2023,11,Roi Et,8.368783068783069
